stationTime,Temperatura_rio_mapa,Temperatura_totui
2023-06-14 13:25:00,33.64,26.04
2023-06-14 13:35:00,34.32,26.41
2023-06-14 13:40:00,34.64,26.73
2023-06-14 13:55:00,35.11,27.26
2023-06-14 14:10:00,34.74,27.37
2023-06-14 14:15:00,34.8,27.64
2023-06-14 14:25:00,34.64,27.37
2023-06-14 14:30:00,34.48,27.42
2023-06-14 14:55:00,34.32,27.64
2023-06-14 15:05:00,34.48,27.64
2023-06-14 15:10:00,34.22,27.69
2023-06-14 15:15:00,34.11,27.58
2023-06-14 15:20:00,34.01,27.53
2023-06-14 15:30:00,33.74,27.48
2023-06-14 15:35:00,34.38,27.53
2023-06-14 15:45:00,35.11,27.9
2023-06-14 15:50:00,35.01,27.96
2023-06-14 16:00:00,34.85,28.01
2023-06-14 16:05:00,34.27,28.12
2023-06-14 16:10:00,33.69,28.06
2023-06-14 16:20:00,33.96,27.74
2023-06-14 16:25:00,33.85,27.85
2023-06-14 16:35:00,33.74,27.64
2023-06-14 16:40:00,33.48,27.53
2023-06-14 16:50:00,33.38,27.37
2023-06-14 16:55:00,33.38,27.37
2023-06-14 17:00:00,33.38,27.185
2023-06-14 17:10:00,33.11,27.16
2023-06-14 17:15:00,32.69,27.16
2023-06-14 17:20:00,32.64,27.05
2023-06-14 17:30:00,32.69,26.705
2023-06-14 17:45:00,32.38,26.25
2023-06-14 17:50:00,32.38,26.25
2023-06-14 17:55:00,32.22,25.88
2023-06-14 18:05:00,31.64,25.56
2023-06-14 18:10:00,31.59,25.4
2023-06-14 18:20:00,31.49,25.13
2023-06-14 18:25:00,31.43,24.87
2023-06-14 18:35:00,31.28,24.705
2023-06-14 18:45:00,31.06,24.5
2023-06-14 18:50:00,31.01,24.28
2023-06-14 18:55:00,30.91,24.23
2023-06-14 19:05:00,30.8,24.07
2023-06-14 19:10:00,30.75,23.91
2023-06-14 19:15:00,30.59,23.96
2023-06-14 19:25:00,30.43,23.64
2023-06-14 19:30:00,30.17,23.56
2023-06-14 19:40:00,30.12,23.32
2023-06-14 19:45:00,30.01,23.27
2023-06-14 19:50:00,30.01,23.27
2023-06-14 20:05:00,29.59,22.95
2023-06-14 20:15:00,29.44,22.63
2023-06-15 09:35:00,28.65,21.83
2023-06-15 09:40:00,28.75,21.94
2023-06-15 13:00:00,35.16,26.68
2023-06-15 13:10:00,35.48,27.16
2023-06-15 13:25:00,35.37,27.58
2023-06-15 13:30:00,34.9,27.8
2023-06-15 13:40:00,34.06,27.74
2023-06-15 13:45:00,33.43,27.58
2023-06-15 13:55:00,33.59,27.53
2023-06-15 14:05:00,33.59,27.16
2023-06-15 14:10:00,33.64,26.94
2023-06-15 14:15:00,33.74,27.32
2023-06-15 14:20:00,33.59,27.21
2023-06-15 14:25:00,33.27,27.26
2023-06-15 14:30:00,33.06,26.62
2023-06-15 14:55:00,33.11,26.57
2023-06-15 15:00:00,32.85,26.41
2023-06-15 15:05:00,32.64,26.73
2023-06-15 15:10:00,32.54,26.41
2023-06-15 15:15:00,32.43,26.36
2023-06-15 15:20:00,32.17,25.99
2023-06-15 15:25:00,32.01,26.2
2023-06-15 15:30:00,32.01,25.93
2023-06-15 15:35:00,31.96,25.77
2023-06-15 15:40:00,32.01,25.93
2023-06-15 15:45:00,32.01,25.99
2023-06-15 15:50:00,32.06,25.67
2023-06-15 15:55:00,32.17,25.88
2023-06-15 16:10:00,31.75,25.99
2023-06-15 16:20:00,32.17,25.67
2023-06-15 16:25:00,32.38,25.51
2023-06-15 16:45:00,32.22,25.51
2023-06-15 16:50:00,32.01,25.61
2023-06-15 16:55:00,31.8,25.83
2023-06-15 17:00:00,31.59,25.99
2023-06-15 17:05:00,31.7,25.72
2023-06-15 17:15:00,31.75,25.29
2023-06-15 17:20:00,31.59,25.35
2023-06-15 17:25:00,31.38,25.19
2023-06-15 17:35:00,31.38,24.81
2023-06-15 17:40:00,31.28,24.76
2023-06-15 17:45:00,31.28,24.6
2023-06-15 17:50:00,31.17,24.39
2023-06-15 17:55:00,31.01,24.39
2023-06-15 18:00:00,30.91,24.23
2023-06-15 18:05:00,30.85,24.12
2023-06-15 18:10:00,30.7,24.07
2023-06-15 18:15:00,30.64,23.91
2023-06-15 18:20:00,30.59,23.8
2023-06-15 18:25:00,30.49,23.64
2023-06-15 18:30:00,30.38,23.64
2023-06-15 18:40:00,30.12,23.38
2023-06-15 18:45:00,30.01,23.27
2023-06-15 18:50:00,29.91,23.22
2023-06-15 18:55:00,29.86,23.16
2023-06-15 19:00:00,29.75,23.11
2023-06-15 19:05:00,29.75,23.0
2023-06-15 19:10:00,29.8,22.95
2023-06-15 19:15:00,29.8,22.84
2023-06-15 19:20:00,29.8,22.79
2023-06-15 19:25:00,29.8,22.79
2023-06-15 19:30:00,29.86,22.84
2023-06-15 19:35:00,29.8,22.74
2023-06-15 19:40:00,29.75,22.63
2023-06-15 19:45:00,29.75,22.58
2023-06-15 19:50:00,29.7,22.58
2023-06-15 19:55:00,29.59,22.53
2023-06-15 20:00:00,29.54,22.42
2023-06-15 20:05:00,29.54,22.37
2023-06-15 20:10:00,29.49,22.21
2023-06-16 07:15:00,27.23,20.02
2023-06-16 07:20:00,27.39,20.13
2023-06-16 07:30:00,27.33,20.45
2023-06-16 07:40:00,27.65,20.45
2023-06-16 07:45:00,27.91,20.56
2023-06-16 07:50:00,27.96,20.72
2023-06-16 07:55:00,27.91,20.88
2023-06-16 08:00:00,28.07,20.82
2023-06-16 08:10:00,28.23,21.25
2023-06-16 08:15:00,28.28,21.3
2023-06-16 08:20:00,28.38,21.41
2023-06-16 08:30:00,28.75,21.89
2023-06-16 08:35:00,28.91,22.1
2023-06-16 08:50:00,29.59,22.74
2023-06-16 08:55:00,29.7,22.95
2023-06-16 09:00:00,29.54,22.95
2023-06-16 09:15:00,29.7,23.48
2023-06-16 10:35:00,32.33,24.02
2023-06-16 11:50:00,33.85,25.99
2023-06-16 12:50:00,33.59,26.62
2023-06-16 13:05:00,33.48,26.36
2023-06-16 13:40:00,33.32,26.41
2023-06-16 13:50:00,33.06,26.73
2023-06-16 13:55:00,32.96,26.84
2023-06-16 14:00:00,32.75,26.68
2023-06-16 14:10:00,32.75,26.62
2023-06-16 14:15:00,32.69,26.57
2023-06-16 14:25:00,32.12,26.36
2023-06-16 14:35:00,31.91,25.99
2023-06-16 14:45:00,32.06,26.04
2023-06-16 15:15:00,31.91,26.09
2023-06-16 15:25:00,31.96,25.77
2023-06-16 15:30:00,31.96,25.93
2023-06-16 15:45:00,31.75,25.88
2023-06-16 15:55:00,31.96,25.83
2023-06-16 16:00:00,31.8,25.77
2023-06-16 16:15:00,32.06,25.83
2023-06-16 16:25:00,32.01,25.67
2023-06-16 16:30:00,32.01,25.83
2023-06-16 16:40:00,31.75,25.4
2023-06-16 16:45:00,31.59,25.19
2023-06-16 16:50:00,31.59,25.35
2023-06-16 16:55:00,31.59,25.13
2023-06-16 17:00:00,31.7,25.13
2023-06-16 17:05:00,31.7,25.24
2023-06-16 17:10:00,31.59,25.35
2023-06-16 17:15:00,31.59,25.08
2023-06-16 17:25:00,31.43,24.97
2023-06-16 17:35:00,31.06,24.76
2023-06-16 17:40:00,31.01,24.76
2023-06-16 17:50:00,30.8,24.28
2023-06-16 17:55:00,30.75,24.39
2023-06-16 18:00:00,30.49,24.34
2023-06-16 18:10:00,30.22,24.12
2023-06-16 18:15:00,30.12,24.12
2023-06-16 18:20:00,30.07,23.75
2023-06-16 18:25:00,29.86,23.8
2023-06-16 18:35:00,29.54,23.32
2023-06-16 18:40:00,29.49,23.06
2023-06-16 18:45:00,29.44,22.9
2023-06-16 18:50:00,29.38,22.95
2023-06-16 19:00:00,29.38,22.63
2023-06-16 19:05:00,29.23,22.58
2023-06-16 19:15:00,29.07,22.37
2023-06-16 19:20:00,29.07,22.31
2023-06-16 19:25:00,29.07,21.99
2023-06-16 19:30:00,29.02,21.89
2023-06-16 19:40:00,28.91,22.15
2023-06-16 19:45:00,28.91,21.99
2023-06-16 19:50:00,28.86,21.99
2023-06-16 19:55:00,28.86,21.89
2023-06-16 20:00:00,28.86,21.78
2023-06-16 20:05:00,28.86,21.73
2023-06-17 07:35:00,27.33,20.08
2023-06-17 07:45:00,27.86,20.45
2023-06-17 07:50:00,28.12,20.56
2023-06-17 07:55:00,28.44,20.82
2023-06-17 08:00:00,28.54,20.93
2023-06-17 08:05:00,28.6,21.09
2023-06-17 08:15:00,28.91,21.3
2023-06-17 08:20:00,28.91,21.67
2023-06-17 08:30:00,29.17,21.94
2023-06-17 08:35:00,29.23,22.05
2023-06-17 08:55:00,29.86,22.53
2023-06-17 09:05:00,30.07,22.69
2023-06-17 09:15:00,30.64,23.0
2023-06-17 10:50:00,32.8,25.13
2023-06-17 11:10:00,33.53,25.19
2023-06-17 12:00:00,33.59,25.29
2023-06-17 12:10:00,33.38,25.61
2023-06-17 12:15:00,33.06,25.56
2023-06-17 12:20:00,33.01,25.56
2023-06-17 12:30:00,33.11,25.99
2023-06-17 12:40:00,33.85,26.25
2023-06-17 12:45:00,33.9,26.57
2023-06-17 12:55:00,33.9,26.84
2023-06-17 13:00:00,34.06,26.62
2023-06-17 13:10:00,33.96,27.16
2023-06-17 13:25:00,34.11,27.37
2023-06-17 13:50:00,34.27,27.85
2023-06-17 14:05:00,33.64,27.8
2023-06-17 14:15:00,33.59,27.48
2023-06-17 14:25:00,33.9,27.21
2023-06-17 14:30:00,34.59,27.32
2023-06-17 14:35:00,34.59,27.42
2023-06-17 14:45:00,34.43,27.85
2023-06-17 14:50:00,34.43,27.85
2023-06-17 15:00:00,34.95,27.74
2023-06-17 15:05:00,35.11,27.64
2023-06-17 15:10:00,35.11,28.01
2023-06-17 15:15:00,35.32,28.17
2023-06-17 15:20:00,35.37,28.22
2023-06-17 15:30:00,35.37,28.49
2023-06-17 15:40:00,35.53,28.7
2023-06-17 16:00:00,35.69,28.75
2023-06-17 16:10:00,35.74,28.7
2023-06-17 16:15:00,35.9,28.7
2023-06-17 16:20:00,35.69,28.59
2023-06-17 16:30:00,35.58,27.85
2023-06-17 16:35:00,35.32,27.58
2023-06-17 16:40:00,35.06,27.42
2023-06-17 16:45:00,34.64,27.16
2023-06-17 16:55:00,34.01,26.78
2023-06-17 17:00:00,33.74,26.57
2023-06-17 17:10:00,33.17,26.25
2023-06-17 17:20:00,32.75,25.99
2023-06-17 17:25:00,32.48,25.72
2023-06-17 17:30:00,32.27,25.56
2023-06-17 17:35:00,32.12,25.51
2023-06-17 17:40:00,31.96,25.29
2023-06-17 17:45:00,31.8,25.29
2023-06-17 17:50:00,31.54,25.24
2023-06-17 18:00:00,31.22,24.92
2023-06-17 18:05:00,31.01,24.87
2023-06-17 18:10:00,30.91,24.6
2023-06-17 18:15:00,30.75,24.55
2023-06-17 18:25:00,30.59,24.12
2023-06-17 18:30:00,30.49,24.12
2023-06-17 18:40:00,30.43,23.7
2023-06-17 18:45:00,30.33,23.48
2023-06-17 18:50:00,30.28,23.32
2023-06-17 18:55:00,30.12,23.11
2023-06-17 19:00:00,30.12,22.79
2023-06-17 19:05:00,30.07,22.74
2023-06-17 19:15:00,29.96,22.42
2023-06-17 19:20:00,29.86,22.26
2023-06-17 19:25:00,29.7,22.31
2023-06-17 19:35:00,29.75,22.21
2023-06-17 19:40:00,29.49,22.05
2023-06-17 19:45:00,29.49,22.1
2023-06-17 19:50:00,29.65,22.05
2023-06-17 19:55:00,29.59,21.78
2023-06-17 20:00:00,29.38,21.51
2023-06-17 20:05:00,29.28,21.3
2023-06-17 20:15:00,29.02,21.09
2023-06-17 20:20:00,28.75,20.88
2023-06-17 20:25:00,28.65,20.66
2023-06-17 20:30:00,28.49,20.66
2023-06-18 10:25:00,32.33,25.08
2023-06-18 10:40:00,32.06,25.24
2023-06-18 10:50:00,31.91,25.24
2023-06-18 11:20:00,34.22,25.93
2023-06-18 11:45:00,34.8,26.68
2023-06-18 11:55:00,34.95,27.16
2023-06-18 12:05:00,35.06,27.1
2023-06-18 12:15:00,35.74,27.26
2023-06-18 12:25:00,35.53,27.74
2023-06-18 12:30:00,35.79,27.64
2023-06-18 12:35:00,35.48,27.8
2023-06-18 12:45:00,35.85,27.96
2023-06-18 12:50:00,35.85,28.17
2023-06-18 12:55:00,36.06,28.01
2023-06-18 13:05:00,36.0,28.49
2023-06-18 13:15:00,35.95,28.86
2023-06-18 13:25:00,36.16,29.07
2023-06-18 13:30:00,36.53,28.75
2023-06-18 13:35:00,36.64,29.13
2023-06-18 13:40:00,36.58,29.02
2023-06-18 14:05:00,36.95,29.5
2023-06-18 14:15:00,37.21,29.66
2023-06-18 14:25:00,37.79,29.93
2023-06-18 14:55:00,37.9,30.46
2023-06-18 15:05:00,37.95,30.72
